attempt    K    arraySize    mergeSortTime    hybridSortTime
4663    43    4663    0.001651    0.000932
4664    43    4664    0.001646    0.000925
4665    43    4665    0.001654    0.000926
4666    43    4666    0.001648    0.000931
4667    43    4667    0.001647    0.000924
4668    43    4668    0.001644    0.000928
4669    43    4669    0.001644    0.000930
4670    43    4670    0.001649    0.000931
4671    43    4671    0.001648    0.000925
4672    43    4672    0.001648    0.000932
4673    43    4673    0.001648    0.000931
4674    43    4674    0.001649    0.000930
4675    43    4675    0.001648    0.000929
4676    43    4676    0.001658    0.000926
4677    43    4677    0.001651    0.000932
4678    43    4678    0.001647    0.000932
4679    43    4679    0.001651    0.000933
4680    43    4680    0.001654    0.000933
4681    43    4681    0.001648    0.000934
4682    43    4682    0.001653    0.000932
4683    43    4683    0.001659    0.000928
4684    43    4684    0.001650    0.000927
4685    43    4685    0.001649    0.000935
4686    43    4686    0.001654    0.000930
4687    43    4687    0.001656    0.000934
4688    43    4688    0.001652    0.000930
4689    43    4689    0.001654    0.000930
4690    43    4690    0.001655    0.000928
4691    43    4691    0.001657    0.000935
4692    43    4692    0.001657    0.000935
4693    43    4693    0.001660    0.000948
4694    43    4694    0.001656    0.000935
4695    43    4695    0.001669    0.000937
4696    43    4696    0.001665    0.000931
4697    43    4697    0.001664    0.000935
4698    43    4698    0.001661    0.000936
4699    43    4699    0.001660    0.000930
4700    43    4700    0.001659    0.000941
4701    43    4701    0.001668    0.000936
4702    43    4702    0.001667    0.000936
4703    43    4703    0.001663    0.000932
4704    43    4704    0.001667    0.000935
4705    43    4705    0.001666    0.000936
4706    43    4706    0.001666    0.000935
4707    43    4707    0.002342    0.000946
4708    43    4708    0.001666    0.000939
4709    43    4709    0.001667    0.000937
4710    43    4710    0.001667    0.000934
4711    43    4711    0.001671    0.000941
4712    43    4712    0.001667    0.000942
4713    43    4713    0.001673    0.000940
4714    43    4714    0.001672    0.000949
4715    43    4715    0.001664    0.000934
4716    43    4716    0.001667    0.000939
4717    43    4717    0.001676    0.000943
4718    43    4718    0.001677    0.000942
4719    43    4719    0.001671    0.000939
4720    43    4720    0.001668    0.000938
4721    43    4721    0.001670    0.000941
4722    43    4722    0.001670    0.000944
4723    43    4723    0.001666    0.000939
4724    43    4724    0.001671    0.000940
4725    43    4725    0.001674    0.000939
4726    43    4726    0.001671    0.000938
4727    43    4727    0.001669    0.000942
4728    43    4728    0.001672    0.000943
4729    43    4729    0.001678    0.000941
4730    43    4730    0.001678    0.000940
4731    43    4731    0.001681    0.000943
4732    43    4732    0.001684    0.000937
4733    43    4733    0.001676    0.000942
4734    43    4734    0.001679    0.000943
4735    43    4735    0.001677    0.000945
4736    43    4736    0.001678    0.000941
4737    43    4737    0.001677    0.000944
4738    43    4738    0.001679    0.000943
4739    43    4739    0.001688    0.000944
4740    43    4740    0.001685    0.000946
4741    43    4741    0.001678    0.000945
4742    43    4742    0.001680    0.000948
4743    43    4743    0.001690    0.000944
4744    43    4744    0.001690    0.000947
4745    43    4745    0.001684    0.000943
4746    43    4746    0.001686    0.000942
4747    43    4747    0.001678    0.000945
4748    43    4748    0.001682    0.000947
4749    43    4749    0.001682    0.000949
4750    43    4750    0.001690    0.000948
4751    43    4751    0.001676    0.000946
4752    43    4752    0.001682    0.000947
4753    43    4753    0.001698    0.000951
4754    43    4754    0.001684    0.000949
4755    43    4755    0.001685    0.000949
4756    43    4756    0.001686    0.000951
4757    43    4757    0.001683    0.000946
4758    43    4758    0.001687    0.000949
4759    43    4759    0.001680    0.000944
4760    43    4760    0.001685    0.000947
4761    43    4761    0.001688    0.000951
4762    43    4762    0.001682    0.000952
4763    43    4763    0.001688    0.000948
4764    43    4764    0.001696    0.000953
4765    43    4765    0.001686    0.000951
4766    43    4766    0.001685    0.000946
4767    43    4767    0.001694    0.000950
4768    43    4768    0.001686    0.000945
4769    43    4769    0.001692    0.000947
4770    43    4770    0.001692    0.000951
4771    43    4771    0.001696    0.000954
4772    43    4772    0.001689    0.000957
4773    43    4773    0.001692    0.000952
4774    43    4774    0.001689    0.000952
4775    43    4775    0.001691    0.000955
4776    43    4776    0.001696    0.000957
4777    43    4777    0.001694    0.000955
4778    43    4778    0.001690    0.000953
4779    43    4779    0.001693    0.000954
4780    43    4780    0.001690    0.000952
4781    43    4781    0.001695    0.000947
4782    43    4782    0.001694    0.000950
4783    43    4783    0.001695    0.000954
4784    43    4784    0.001705    0.000949
4785    43    4785    0.001689    0.000955
4786    43    4786    0.001692    0.000952
4787    43    4787    0.001691    0.000958
4788    43    4788    0.001690    0.000950
4789    43    4789    0.001693    0.000949
4790    43    4790    0.001697    0.000955
4791    43    4791    0.001707    0.000963
4792    43    4792    0.001696    0.000954
4793    43    4793    0.001696    0.000958
4794    43    4794    0.001697    0.000969
4795    43    4795    0.001694    0.000958
4796    43    4796    0.001697    0.000957
4797    43    4797    0.001697    0.000962
4798    43    4798    0.001702    0.000960
4799    43    4799    0.001699    0.000959
4800    43    4800    0.001705    0.000955
4801    43    4801    0.001699    0.000956
4802    43    4802    0.001704    0.000956
4803    43    4803    0.001697    0.000953
4804    43    4804    0.001702    0.000958
4805    43    4805    0.001700    0.000954
4806    43    4806    0.001701    0.000960
4807    43    4807    0.001702    0.000954
4808    43    4808    0.001706    0.000962
4809    43    4809    0.001702    0.000961
4810    43    4810    0.001702    0.000958
4811    43    4811    0.001709    0.000959
4812    43    4812    0.001702    0.000961
4813    43    4813    0.001698    0.000957
4814    43    4814    0.001701    0.000961
4815    43    4815    0.001707    0.000959
4816    43    4816    0.001701    0.000960
4817    43    4817    0.001702    0.000962
4818    43    4818    0.001714    0.000966
4819    43    4819    0.001713    0.000967
4820    43    4820    0.001710    0.000960
4821    43    4821    0.001707    0.000967
4822    43    4822    0.001708    0.000963
4823    43    4823    0.001711    0.000962
4824    43    4824    0.001705    0.000985
4825    43    4825    0.001712    0.000971
4826    43    4826    0.001707    0.000969
4827    43    4827    0.001706    0.000962
4828    43    4828    0.001710    0.000962
4829    43    4829    0.001718    0.000966
4830    43    4830    0.001709    0.000964
4831    43    4831    0.001707    0.000965
4832    43    4832    0.001715    0.000963
4833    43    4833    0.001712    0.000964
4834    43    4834    0.001712    0.000971
4835    43    4835    0.001713    0.000966
4836    43    4836    0.001715    0.000962
4837    43    4837    0.001708    0.000967
4838    43    4838    0.001712    0.000969
4839    43    4839    0.001723    0.000966
4840    43    4840    0.001711    0.000965
4841    43    4841    0.001713    0.000969
4842    43    4842    0.001710    0.000970
4843    43    4843    0.001721    0.000971
4844    43    4844    0.001711    0.000966
4845    43    4845    0.001712    0.000971
4846    43    4846    0.001717    0.000970
4847    43    4847    0.001716    0.000967
4848    43    4848    0.001713    0.000970
4849    43    4849    0.001724    0.000973
4850    43    4850    0.001719    0.000974
4851    43    4851    0.001717    0.000970
4852    43    4852    0.001720    0.000975
4853    43    4853    0.001719    0.000971
4854    43    4854    0.001718    0.000972
4855    43    4855    0.001718    0.000973
4856    43    4856    0.001720    0.000969
4857    43    4857    0.001718    0.000977
4858    43    4858    0.001719    0.000971
4859    43    4859    0.001724    0.000983
4860    43    4860    0.001725    0.000971
4861    43    4861    0.001727    0.000974
4862    43    4862    0.001732    0.000974
4863    43    4863    0.001740    0.000972
4864    43    4864    0.001739    0.000975
4865    43    4865    0.001735    0.000975
4866    43    4866    0.001747    0.000977
4867    43    4867    0.001739    0.000971
4868    43    4868    0.001745    0.000979
4869    43    4869    0.001742    0.000980
4870    43    4870    0.001746    0.000975
4871    43    4871    0.001742    0.000972
4872    43    4872    0.001734    0.000971
4873    43    4873    0.001736    0.000974
4874    43    4874    0.001734    0.000978
4875    43    4875    0.001738    0.000980
4876    43    4876    0.001733    0.000981
4877    43    4877    0.001778    0.000981
4878    43    4878    0.001742    0.000980
4879    43    4879    0.001738    0.000981
4880    43    4880    0.001751    0.000975
4881    43    4881    0.001743    0.000982
4882    43    4882    0.001742    0.000981
4883    43    4883    0.001747    0.000980
4884    43    4884    0.001742    0.000979
4885    43    4885    0.001743    0.000975
4886    43    4886    0.001742    0.000985
4887    43    4887    0.001740    0.000980
4888    43    4888    0.001742    0.000978
4889    43    4889    0.001739    0.000977
4890    43    4890    0.001749    0.000979
4891    43    4891    0.001735    0.000979
4892    43    4892    0.001745    0.000981
4893    43    4893    0.001743    0.000982
4894    43    4894    0.001740    0.000981
4895    43    4895    0.001738    0.000977
4896    43    4896    0.001742    0.000986
4897    43    4897    0.001734    0.000984
4898    43    4898    0.001738    0.000983
4899    43    4899    0.001742    0.000982
4900    43    4900    0.001758    0.000987
4901    43    4901    0.001739    0.000982
4902    43    4902    0.001742    0.000979
4903    43    4903    0.001733    0.000993
4904    43    4904    0.001733    0.000986
4905    43    4905    0.002250    0.001054
4906    43    4906    0.001742    0.000994
4907    43    4907    0.001738    0.000987
4908    43    4908    0.001736    0.000981
4909    43    4909    0.001739    0.000984
4910    43    4910    0.001740    0.000989
4911    43    4911    0.001734    0.000982
4912    43    4912    0.001740    0.000983
4913    43    4913    0.001745    0.000989
4914    43    4914    0.001744    0.000985
4915    43    4915    0.001744    0.000987
4916    43    4916    0.001739    0.000993
4917    43    4917    0.001738    0.000986
4918    43    4918    0.001738    0.000989
4919    43    4919    0.001742    0.000989
4920    43    4920    0.001749    0.000989
4921    43    4921    0.001741    0.000991
4922    43    4922    0.001740    0.000985
4923    43    4923    0.001751    0.000990
4924    43    4924    0.001744    0.000985
4925    43    4925    0.001743    0.000990
4926    43    4926    0.001738    0.000986
4927    43    4927    0.001750    0.000989
4928    43    4928    0.001743    0.000990
4929    43    4929    0.001745    0.000988
4930    43    4930    0.001748    0.000993
4931    43    4931    0.001744    0.000989
4932    43    4932    0.001744    0.000991
4933    43    4933    0.001745    0.000994
